Originator,Text,Age,Person whose age we surmised
jombati22 ," RT @J_Mayola: @WorldStarFunny: When you wake up and think you're late for school...https://t.co/f6NC3BS3pY ""I graduated two years ago "" ",
McGruderPmac ," Happy Birthday, to my mommy @MVS_Inc! Love you to death....65 years strong!",
OllieNYankees , @RAKcity27 @BrianDanuffBBE Bernie will be the 'unsung 90's to early 00's Yankee' that journalists will write about in 10 years time.,
malloy_shannon , RT @aligusgus: Just got sad because I just remembered I forgot to feed my neopets for like 8 years.
FedorIcy ," RT @RockabillyJay: I have to explain what to do during a school shooting to my 7yr old, but by all means lets freak out about gay marriage."
_Mrqz_ , RT @spodermenpls: crazi trik: taek ur age subtrakt 2 yeerz dats hao old u wer 2 yeerz ago rt if ur mind iz blown
LeahSearfoss , @Ashton5SOS @Luke5SOS @Michael5SOS @Calum5SOS my 16th birthday is tomorrow and it would mean the world to me if you would please follow me
UGANDANCRAZY ," RT @Alex_LaVallee: My wife can't remember what she ate for dinner 2 nights ago...but can remember a Tuesday night 10 years ago when I was """
jace48 , RT @anand1383: The people you meet and books you read will determine where you are in five years. The books y... http://t.co/qILwnZ1XTI
holdonarry , @camerondallas please call me!! It's my 18th BIRTHDAY today! It would make my day  #CallMeCam 107
Nisabellysya , Happy birthday @Amandaroslann . Hv a great one 
themooseat221b , RT @actual_moseby: I've been taking German for four years but it's German taught at an American public school so I probably know everything
perfectstyles24 , @ArianaGrande Happy Birthday   Have a great Time for this ! Love you ! 53
strikeaposeeeee ," RT @sehunape: ""she must be acting for this whole 7 years"" then korea no need actors and actress already just ask kty to act"
LiamDoYouHateMe , @NiallOfficial  hey niall it's my birthday on 10th july can you please follow me back and make my birthday special? :)  x40
TumblrGurl7 , HEY @NiallOfficial CAN I GET A SHOUTOUT/FOLLOW ON JULY 7. IT WILL BE MY BIRTHDAY AND I JUST LOVE YOU SO MUCH X391
lostinlarrydise , @Harry_Styles @Louis_Tomlinson @zaynmalik @Real_Liam_Payne @NiallOfficial Please follow me it's my birthday today394
Nzoma ," RT @GrantBrooke: A lot of Kenyans could score goals in the World Cup, if the Ministry and leagues weren't corrupt messes for the past 20 ye"
jess_decker , Happy 21st birthday !!! @Taylor_Rooney have a good one!!
hemmoxsauce , @Michael5SOS MICHAEL CLIFFORD MY BIRTHDAY IS IN 3 DAYS &amp; IT WOULD MEAN SO MUCH IF YOU FOLLOWED ME I LOVE YOU  753,
Clareyh , RT @Gsquare86: #FreeAlaa and 24 other sentenced to 15 years in prison for protesting #Egypt,
BellalRabbani , RT @Squawka: Happy 27th birthday to Lionel Messi. 2 games and 2 goals at the 2014 World Cup. Very impressive so far. #ARG http://t.co/Whfa8,
ginakatyfan1 , RT @GAKPMF: #birthday est 1 ! @KatyPerryFrance @katyperry @kpdaily @katyperrylately http://t.co/9XAjbxmm3U,
Maclachlan5998 ," RT @Kyle_MacLachlan: Magic. ""@tako217: Happy 70th Birthday Guitar Hero @jeffbeckmusic Pic with Jimmy Page &amp; @JoePerry http://t.co/QZl1n",
m8134_5456 , RT @Bootfietser: My mother just called me and told me: Happy birthday my son. Yes it's almost 25th June again. http://t.co/XRoDSZK2f4,
mackenzie_1120 , RT @Science_Factoid: Grapefruit scent will make middle-aged women appear 6 years younger to men.,
LS25WebAds ," RT @PromptPayer: RT @edagoodman As #Bizitalk celebrates it's 1st birthday, we'd love to know: What was the biggest achievement in your firs",-1
_bearhardy , Happy birthday to my boy @D_Sosa19 ! Have a good one man!,
leimingxian ," RT @cnni: BREAKING:Three Al Jazeera journalists convicted by Egyptian court of aiding Muslim Brotherhood, sentenced to 7 years in prison.",
GotMe_Good , RT @614Terrance: Retweet my birthday party statue day July 5th everyone be there! It's gonna be my biggest party yet!! http://t.co/zEJebo0r,
lovingaridrews , RT @infinitumbieber: @MadisonElleBeer Madison if this gets 150 rts will you follow me for my birthday that is on tuesday? i love you so muc,
identitw ," RT @1SimplyG: If I were to sit down together 3 years from now, what would have to happen to make you feel happy with your success or progre",
voodoodolI , @luke5sos hi luke hemmings  from the band 5sos it my birthday in 6 days! the best present would be FOLLOW from you! i love you :D 50,
5ivesecondsof1d ,  LUKE HEMMINGS FROM 5SOS    IT'S MY 18TH BIRTHDAY    PLEASE FOLLOW ME IT WOULD MEAN THE WORLD  @Luke5SOS 322,
__Nurxn , RT @ZAYANNIYAZ: i wonder where my soul would be if my dad used a condom 18 years ago,
_c0mplicated_ ," RT @LoveOfLipStick_: ""@_c0mplicated_: 1. Birthday?""Feb 4",-1
ritz2saturday , RT @__raquet: birthday plans : on Friday 6:00 outback stake house with bae and the fam 10:00 mansion lan with tete,-1
kaitlynvincie , @B_Horseman happy official birthday! Had a blast yesterday. Btw -- you look 25 ,
ShinobiAFC , RT @Squawka: Happy 27th birthday to Lionel Messi. 2 games and 2 goals at the 2014 World Cup. Very impressive so far. #ARG http://t.co/Whfa8,
ilovewhales616 , RT @HorryPuttor: crazey trick: taek ur age add 2 yeers dats how old u wil be in 2 yeers mind = blowne,
sarahariani ," RT @SonyAnimation: Today is the birthday of Smurfs creator, Peyo, &amp; we're excited for the upcoming film due in 2016! #GlobalSmurfsDay http:",
MetaRikuHetalia , YIPPEE!! Today is my birthday! But it isn't that exciting because my day will mostly consist of playing my 3DS and watching @TheBitBlock :),-1
TrojanDave85 ," @lost_angeles Thanks for helping to get us through the last four years! You made it much less painful! Now, on to new heights! #FTFO",
wes10n , RT @c_schelll: Just realized that four years ago today was the start of my first chemo treatment. Feeling especially blessed to be cancer f,
negaultra7 , RT @FIFAWorldCup: Happy birthday to #WorldCup winner @OfficialVieira (38). RT to wish him a happy birthday! - http://t.co/40EZEhVknn http:/,
juhar18 , RT @brandonkervin: Happy birthday @juhar18 !!! Hope it's a good one bro(:,
esramuhammadf , RT @LFCIndia: Happy 36th birthday Luis Garcia! http://t.co/X94WxWuwpe,
candidnouis ,  17 Hi Luke Hemmings I turn 17 tomorrow! All I want for my birthday is a follow from you. I love you lots. @Luke5SOS 17  716,
IAmDanniV , @BeyonceKSays @Steve_Kells im 26 years old lol,
pardverma , RT @dhulianeena: Paternal grandparents given part custody of 5-year-old girl - The Times of India on Mobile http://t.co/TyfekMSjRO via @tim,
LouisthatCunt ,  @Louis_Tomlinson  Hey Sunshine! My Birthday is on JULY4&amp; the perfect gift would be your follow. Pls make me Happy?  ILYSM. 257,
sayahcnn ," RT @sharifkouddous: #AJTrial: @Repent11, @Bahrooz and @PeterGreste get 7 years. @Bahrooz got an extra 3 so 10 total. An abominable ruling. ",
marrrTIKA , RT @soompi: Nichkhun Receives Birthday Greeting from Fellow #2pm Members! http://t.co/5L8tNr0L3W #kpop http://t.co/oIJmAtPuwS,
ane_andriana ," @Harry_Styles My birthday is in 2 days, can you please follow me and make me the happiest girl on this planet? Love you so much. xxx7.014",
muzeqududob , RT @KUDUNEWS: The first new Star Wars character in nine years. Let the great debate begin. - #celebrities #gossip #kudunews http://t.co/NPj,
anisfarahanim ," RT @staronline: Man sentenced to 1,942 years jail for money laundering http://t.co/JHaSAq1ZWW",
gianni_100 , My Bro! Your birthday today (at 12) grown up witchu and ur 1 ah da realist i kno ur gon b in ends tmo wid ur CirocTurn up Bro! @PegoLDN,
AviationDylan , RT @flight_report: RT @richardbranson: Celebrating 30 years of @VirginAtlantic http://t.co/SuCW5q3QfX http://t.co/MJoi5q4yvO #HappyBirthda,
Tuqziee , @GOT7Official  Its my birthday jackson please say happy birthday to me ! Make heba noona happy please #GOT7COMEBACK ,
nymarkmusic , RT @OwenJones84: Horrendous: 7 Al-Jazeera journalists imprisoned for 7 years in Egypt. Yet still Western governments back this repressive r,
Chacha_LC , @NiallOfficial hi sunshine  today is my birthday  and your following will be the greatest present ever  I love you so much  x82,
brianmsomi ," RT @FOXSoccer: Happy 42nd birthday to a true #WorldCup legend, Zinedine Zidane! http://t.co/P7UVbT7CHT",
gushman35 ," ""@FCBarcelona: Leo Messi is 27 today! Happy Birthday Leo! http://t.co/JGWSceBIJo""",
VasapninMalik , Happy Birthday Ariana!! I love you from the bottom of my liver lol xoxo @ArianaGrande 8,-1
Nisa_ox ," RT @GooglePics: Ahmed, the eight-year-old son of a Syrian rebel fighter, smoking and holding an AK-47 in Aleppo. By Sebastiano Tomada http:",
OMGxDberry ," Gonna get u a bearded stripper &amp; make u do body shots. RT @BibiLeCool My birthday in less than 30 days, bruh. I'm really excited. Lmao",
cjt217 , RT @soccerdotcom: Celebrate Messi - Follow and RT for the chance to win a pair of @adidassoccer birthday #F50s! #allin or nothing http://t,
rednoisemedia , @DAVE_GRAHAM6934 if I don't see any of your kids representing England in 10 years I will be surprised #sportsprodigies
CHAC4Lsez ," RT @archiecomics: Happy Birthday, #Sonic! @sonic_hedgehog congratulations on the 23rd year and wish you many more! #HappyBirthday http://t."
justinninness ," RT @scottkmickelson: If we use @instagram filters to make pictures taken today look like they did 30 years ago, what filter will we use 30 "
MishoBunzzz , RT @lilmamakellz: HAPPY BIRTHDAY @MishoBunzzz finally 21. 
NXRRYWONDERLAND ," RT @troyesivan: @taylorcaniff Dude i sincerely hope you've grown up/changed over the last 2 years. For some reason, you have INFLUENCE. Try"
amyjames447 ," @Boredwife71: 10in, 26 year old BBC confirmed tonight. Maybe I'll get it like this#hotwife #milf #queenofspades http://t.co/v8BlwTdlPB"
pervysage01 ," RT @Gordonghekko85: @HIROsmj: She is my new model who is Beni Sasaki,18 years old. http://t.co/sCWeo6nP80"
syuhadazaini , RT @cteyzulaikha: We manage to finished all the exam papers throughout 4 years.. Alhamdulillah... Xoxo P/s viva is http://t.co/xPmMeGQ8kp
Sabbra_Cadabraa ," RT @FutballTweets: 27 years ago, the legend was born! Happy Birthday Leo Messi! http://t.co/aoSHY01Sah"
samsnell_ , RT @whufc_official: HAPPY BIRTHDAY: Hammers skipper Kevin Nolan turns 32 today. Happy birthday Kev! #WHUFC #COYI http://t.co/wYUVlUsaBG
sophiirias , @camerondallas #CalIMeCam u never tweeted me on my birthday even tho I tweeted u over 200X that it was my bday.. Make this my late gift?244
memaryk , RT @RareConnect: How perfect strangers might save a 4-year-old girl with #Sanfilippo Syndrome http://t.co/QiCKwSru5A @SavingEliza #raredise
Patience2058 , RT @KUDUNEWS: The first new Star Wars character in nine years. Let the great debate begin. - #celebrities #gossip #kudunews http://t.co/NPj
CarlosJuniioorr , RT @worldsoccershop: Win a limited edition pair of @adidassoccer #F50 #Messi Birthday Boots! Follow &amp; RT to enter! #allin or nothing. http:
casedon_ , 16 unique inspiring holiday gifts for your family and friends http://t.co/l17ZZBFdgQ #Birthday #Wedding #Anniversary #Gift @retwitclub 12
JHJ242 , RT @Yankees: Icon. Champion. Captain. Happy 40th birthday to Derek Jeter! http://t.co/fbVZEWxmvc http://t.co/tllUxkbHPo
lukes_clifford ," RT @gaskarthood182: the fans who have been waiting for at least two years for this album know what pain feels like, its honestly surreal th",
NadeenSays , @Veronia_adel happy birthday love w 3o2bal million sana ,
CheyenneMommy32 , RT @Lovee_Sherry: Class of 2014  Class of 2015  Class of 2016  Class of 2017  Are The Last Years Of The 90's Babies ,-1
xdogginit ," RT @SkyNewsBreak: #AlJazeera journalists Mohamed Fahmy, Baher Mohamed and Peter Greste jailed for seven years by an Egyptian court for help",
Daeyusbobo , RT @ddknyt: Journalists sentenced to 7 years in prison in the AJE trial....,
MissWendyAfA , RT @ConcertWeirdos: No clue what I ate for breakfast but ask me about that concert 8 years ago and I'll know every single detail. #concertw,
757WrestlingFan , RT @AskNaoma 5yr old just threw his backpack on the roof. http://t.co/AxLnKPTGTS &lt; School's Out for Summer!! School's Out For EVER!,
lourope , @Louis_Tomlinson hi louis! can you please follow @halfmoonlouis her birthday is tomorrow and a follow from you is all she wants :)80,
kathbxrnxrdo , kath birthday ko na sa monday. you know what to do  FOLLOWBACK KATH @bernardokath x 35,
almhafanessa , RT @SEBHEUPDATE: Al-Jazeera trio get seven years jail http://t.co/4yEQRXoEuC #SEBHEUPDATE,
tetesalarolli ," love you so much, why not noticed me? if one day notice me please follow me, would be a great birthday present.@Harry_Styles I'm From BRASIL",
AGrandeMota_ , 11:11 @ArianaGrande my wish is for u 2 have Best Birthday EVER HAPPY BIRTHDAY BBY I LOVE U HOPE U HAVE THE BEST OK BYE IM GETTING emotional,
btchs1d ," @lucyhale Hi Lucy,today is my birthday and i wold love you to send me congrulations,make me very happy,i love you! x13",-1
carojuarez12 ," @ArianaGrande Hi Ariana! Happy Birthday ! I Love you so much  You meet many more, I wish you well! FELIZ CUMPLEAOS!! 84",
_wwmtgd ," ""@xo_TrillFam: @ItsOnly1_OfMe: Birthday coming soon  July 30th """,
amurph11 ," On its birthday, 10 reasons why @pajiba is the only website I've never stopped reading. Here's to another 10 years. http://t.co/FmxGcZCrTi",
teachcfm , RT @twobostons: I think this is any dogs dream birthday. Something extra Special for Mr. Wallace! So cute! &lt;3 http://t.co/HMEBGNFquy
JeremyPalmer7 ," RT @NWDogRescue: Meet Ziggy - had 2 homes already so needs his FUREVER home this time  4 yrs old, great with kids, house trained x http://"
ryanmaher1549 , @ACURRY66 has had his temps for like 2 years! 
javiera_sunkel ," @justinbieber follow me, i told u for more than 3 years ago! i just ask that u follow me :("
ayeeebaybayy ," Happy birthday to you @_scarabo. Thx for the road trips, endless compliments,&amp; for being there 24/7. I love you!!! http://t.co/PcC29qedpO"
duckydynamo , RT @_sugatits: Bday parties for 1 and 2 yr olds arent really for the birthday child.
ocalabicycle , Happy 16th Birthday @RyanMillerqb11 http://t.co/3BBtotAnKC
joshuaabante_ ," @jeanninerz Good Morning, Nin! I miss you too! See you soon, and by soon I mean in five more.. years! Hahaha!"
Mr_Baklava_ , Happy birthday to a true day one friend since elementary school @DomCacace
flwrrose , RT @girIthings_: *16 year old girl voice* um shut the fuck up thanks
FreeDaReal1s , @King_Escobar1 lol this pic like a 2years and some change old . Hell you find it at?
JLPalms10 , RT @worldsoccershop: Win a limited edition pair of @adidassoccer #F50 #Messi Birthday Boots! Follow &amp; RT to enter! #allin or nothing. http:
3Ritasoares , @TTLYTEALA can you pls wish me a happy birthday? ilysm xx &lt;&lt;3 2
Karen_Mejia24 , @camerondallas #CallMeCam PLEASE CAM!!!!! CALL MEEEE!!!!!! MY BIRTHDAY WAS YESTERDAY PLEASEEEE #CallMeCam #CallMeCam PLEASEEEEEE 211
Collinson_4 ," RT @TSBible: Happy 27th Birthday to one of the greatest footballers ever, Lionel Messi! http://t.co/CNDCTO1rBG"
5ivesecondsof1d ,  LUKE HEMMINGS FROM 5SOS    IT'S MY 18TH BIRTHDAY    PLEASE FOLLOW ME IT WOULD MEAN THE WORLD  @Luke5SOS 309
ruskindelmundo ," RT @SportsCenter: Happy birthday, Lionel Messi. Argentina's superstar turns 27 today. http://t.co/ESlQSdVgD9",
Eye3oh , RT @emsykay: Sorry I bought all this beer for your 18th birthday. I really can't wait 7 years .It's bad luck,
dito_radhya , RT @BBCSporf: 27 YEARS AGO TODAY: One of the greatest ever footballers was born. Happy Birthday Lionel Messi. http://t.co/PZ5vq0VD7T,
vaxxn ," Fun Fact: 4 years ago, @MtEdenOfficial took this remix, added generic brostep sounds to it, and released it as ""Mt Eden - Hide &amp; Seek""",
ChanThompson , RT @betchesluvthis: It's The Notebook's 10th birthday and we retold the story the REAL way: http://t.co/XQc4mVAQ6M,
gregkilian ," RT @wilto: I just wanna say that again. After three years of hard work, by dozens of people: `picture` is in the HTML spec. http://t.co/z",
RasmusJohnsson ," RT @TSBible: Happy Birthday to one of the greatest footballers ever, Zinedine Zidane! http://t.co/9NAWRubhaj",
OurNiam ," @ArianaGrande you went to disneyworld go your birthday and I'm going to disneyland for mine, we have the same birthday &lt;3",
ash_glaz , 16 unique inspiring holiday gifts for your family and friends http://t.co/Ri0xAWnnwf #Birthday #Wedding #Anniversary #Gift @retwitclub 9,
